path,mean_r,mean_g,mean_b,label,movie
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-28.png,32.272972958843006,47.75376272852339,48.9248033119181,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-31.png,55.84111201064767,52.06040745411279,54.85043801893539,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-30.png,108.62500930474914,98.33682186988239,93.76867909781153,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-29.png,63.93251104536688,62.75172000270141,60.57113678942033,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-37.png,101.91110874366423,86.50098135225834,80.16454720157225,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-32.png,52.94936457697793,51.892854993055344,55.70602553879607,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-38.png,103.69111113511669,98.29979166053593,90.9929347852405,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-44.png,35.77024352426803,45.18349836659641,43.663287704586224,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-40.png,75.82947218648458,56.67207027242824,52.71913063830764,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-41.png,87.58983135970043,90.87749446565647,84.09260049035795,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-42.png,68.23178986154534,63.174423105553075,53.276924966502904,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-43.png,21.11455485210202,28.050571482469294,33.159160980672716,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-45.png,18.82093231076232,35.432841992994526,39.46394938861058,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-46.png,30.388676400751347,50.027560775429436,50.41932266508593,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-47.png,19.797099261111498,42.002491596440215,55.29276220984523,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-48.png,69.78072131719115,84.1364960602497,90.28182671207695,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-49.png,79.57469991835953,84.93803343361115,62.06690100712191,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-50.png,33.51412818259547,46.01008458457845,49.95441721734075,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-27.png,92.96639980646121,88.77516227482506,78.70507183266339,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-39.png,62.597082824012595,58.37327015338937,56.68461111943709,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-26.png,73.16303366018099,62.53127600310601,55.48699200702744,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-25.png,80.07615248824668,83.05481231381965,79.08762214753176,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-24.png,68.6998485623072,71.90292357538489,65.56962959580355,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-2.png,46.04234332048266,69.04703833338628,79.89233500460644,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-3.png,42.63457898702991,62.20618529435539,74.57583455917,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-4.png,65.89535346747569,63.13021160629243,59.15043763207467,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-5.png,87.38875875239178,87.10991764899235,65.99311676307417,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-6.png,80.06562525492996,87.36644464402187,72.93129342190399,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-7.png,123.97979407592378,131.6259459286873,120.14722164367257,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-8.png,78.36981726248723,73.0469384007292,75.43789170743374,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-9.png,61.404177105650014,58.441963839126174,50.18614121996743,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-10.png,82.34228950988145,75.24870314672395,65.71259008604636,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-11.png,88.31304705400768,91.21474006476478,65.84592602976078,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-12.png,63.2744804228078,100.68626879559326,95.18616681554265,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-1.png,42.40209591065355,48.97083955253764,41.668639304526884,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-14.png,67.76897814654616,79.10967400632735,65.7798008591064,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-15.png,84.67943072516071,82.66700780963026,85.76193383173123,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-16.png,69.3641391246092,76.71506178353431,81.11214381420277,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-17.png,36.18702555076367,58.88139591876503,72.95957849625833,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-18.png,71.95939423046376,66.13184008850335,61.515173203817454,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-19.png,87.41925535479403,96.20288437616561,72.95156262144208,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-20.png,81.59877586720262,88.0761076373381,77.4342857674557,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-21.png,81.93988932887801,80.95088175412758,76.16605149515804,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-22.png,100.21670002132815,86.54008207253209,71.217034806512,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-23.png,68.79723686666088,76.92132307665946,61.42393486309307,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/7Pom Poko/7-13.png,35.506345466726216,50.6680195771922,63.11350416852762,Takahata,7Pom Poko
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-37.png,91.2287324227264,94.86063636808285,89.79324267249889,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-35.png,109.97227443592246,111.9353092782585,124.4632620834998,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-34.png,183.19024134001262,168.8729141419433,154.3049045757374,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-33.png,72.34535355914872,74.21612849241212,50.156304507176074,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-28.png,153.63414748996513,136.60900362011225,113.13964329694195,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-31.png,64.69801707948363,130.90246147609645,171.13165408395528,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-30.png,200.07872829583317,162.30409131983754,138.5122622118005,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-29.png,192.44350478407256,186.58969384512318,169.96046662601208,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-39.png,79.08490383252378,87.02305155881706,97.91127347378963,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-32.png,74.26030633255661,133.49926798676384,115.38182766439262,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-38.png,71.6626434362868,72.54355159411826,43.2824173881426,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-45.png,28.602355096717623,57.7943119376763,82.29985051708522,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-42.png,33.638587796749924,48.518141397830995,54.48793209823525,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-43.png,54.13779005925644,56.20121265180372,65.12653866176609,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-44.png,108.26352081531034,115.02875363671923,114.82184786736218,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-46.png,19.13473718848058,30.64689364160938,35.641674618269306,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-47.png,108.4923018262478,137.34090101746204,112.19058089838983,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-48.png,95.76405252344797,121.45847682000893,118.88370343903529,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-49.png,119.89485061095502,114.58751363460851,112.7956472457646,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-50.png,108.83076802143815,112.02243001339883,119.29767753461367,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-36.png,136.06361018311748,134.73955587315766,116.22124376953997,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-27.png,74.16325741908707,96.09502246281616,87.57769727024457,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-41.png,33.88608628852166,45.31206074140241,53.45664314426083,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-26.png,198.45316367402208,191.00200822436025,167.3750781598928,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-40.png,66.90217383931176,70.59724797205558,75.50547788656078,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-24.png,80.42873713534755,85.20322571777326,80.35094389874433,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-1.png,105.87048428754314,132.93704855311373,150.6474485178667,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-2.png,141.8632407252951,100.09762282717291,96.57462507466221,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-3.png,205.4409432469069,199.93045781858928,192.10772032399404,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-4.png,175.3384221852288,176.12146036657685,171.17676209688622,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-5.png,154.4519729150013,144.78575903994903,126.73585405506894,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-6.png,166.6186941513908,141.26788058405634,125.37464254565779,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-8.png,168.04456286870536,156.31059912257484,138.76602855338743,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-9.png,156.62751013673824,144.23229195236493,142.15244531489418,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-10.png,171.28059490844126,156.26345690040196,148.75684287628405,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-11.png,154.01028035433924,153.45411275306222,147.5604709803304,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-12.png,180.45500160736003,179.28537059214142,167.58660130426807,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-7.png,107.10950472967556,95.03698387272249,89.18315682939958,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-14.png,195.39258274465087,173.15783379695517,174.60063202882546,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-13.png,191.76072737165336,180.7105986492628,164.3155531849643,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-22.png,47.70463650044573,77.13293083006434,76.7378272356958,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-21.png,41.11946887331582,64.89992784691407,74.89211167912477,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-20.png,33.553318531350286,54.52977817002399,68.54802891523629,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-19.png,115.35303755754803,112.1528204176495,109.06450289802693,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-23.png,82.09249031082369,89.25661265464986,85.78075832198259,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-17.png,169.19282117851944,175.79288886889594,157.21574879444367,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-16.png,163.1042458240286,167.32464993300582,158.12842090218848,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-15.png,83.46831418769001,79.60358142487244,77.84062023842178,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-18.png,50.078432235659236,53.76964661994251,60.106249498975046,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/8Only Yesterday/8-25.png,171.14346333184457,158.92614309959802,151.64448307280037,Takahata,8Only Yesterday
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-37.png,242.8966271344766,237.88043131500032,232.73388787845985,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-28.png,225.07170867966101,229.74131430394985,234.2257989071046,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-29.png,242.16535871889766,239.3764661807364,237.63495882749237,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-30.png,238.1520965664219,236.02142414002577,233.60210188000212,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-31.png,240.26543192645525,238.07304693315467,235.24070097685552,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-32.png,228.60106769430368,224.21214970854936,216.51776818830777,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-33.png,240.2542872341112,239.66706000514733,237.0020101842645,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-34.png,216.63243342754186,215.36774565343603,221.8858057909774,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-35.png,241.59340057943442,233.30602324542727,225.20706667865315,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-36.png,244.09867574451735,237.51965987452837,234.8555624537152,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-50.png,179.38182662636916,201.52733894214404,186.56887249074754,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-40.png,225.66254240912764,219.18250446538704,210.96484848744498,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-41.png,175.53309270791635,181.22046846389568,193.81775868331368,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-42.png,239.40390702544147,235.16102792788791,227.3542010710536,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-43.png,244.60629137034618,242.31099871451312,238.83702016124414,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-44.png,226.01642332177488,220.46955259607418,219.55047199885857,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-45.png,234.65010705776376,232.85735033561772,232.35069205774758,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-46.png,217.53100974209482,215.3480496587051,161.18603545643904,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-47.png,232.1779012192979,209.0368444897053,179.52011447648465,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-48.png,242.84404887108764,234.77410218977053,226.62826504620605,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-49.png,138.03768638128284,155.17339364242278,142.0541894275146,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-27.png,241.85150354598244,228.83067427927966,215.94925991204258,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-39.png,243.76150003237015,230.85880431889626,219.78610889315695,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-26.png,240.15125824028584,233.88076677087986,226.97551335417597,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-38.png,243.7027516103299,235.63645853947972,227.24032297077164,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-24.png,222.18003651756163,211.59003203696705,205.63491170508811,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-1.png,245.05596061631786,242.1461611537075,239.58926096715777,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-2.png,233.1189528712285,226.4425044653813,225.74979132808758,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-3.png,238.11904606576687,233.7833205605862,234.50162270045746,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-4.png,219.15228116661513,218.0637196378878,192.66589365673778,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-5.png,236.39962045591926,232.5666969799699,227.82615446152633,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-6.png,216.9671392585976,212.3306597588209,213.33046788744974,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-25.png,240.2289292425985,235.5164326496141,229.65175483241066,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-8.png,233.04647294641575,235.28690814184503,232.66238901904097,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-9.png,237.87525770791967,233.35073029949186,231.17005870736182,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-10.png,238.55639715818646,234.6868848129316,230.59438236506682,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-11.png,242.26503447487906,238.814043387023,234.79943754246457,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-7.png,240.27329125470987,229.0665475658776,220.5637131411248,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-13.png,173.68467780487535,186.70303524933516,200.8376055743168,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-12.png,224.9599529556651,230.56824593216334,234.21263531593476,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-22.png,238.53411499761003,226.1956882757844,208.3966694315064,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-21.png,246.27276396804766,235.66289008761717,227.32565446038782,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-20.png,240.30905290458963,234.65782769351844,228.71669498182612,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-19.png,241.7271235161749,235.16593655599902,227.9569507011203,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-23.png,238.42040890002525,217.43979369498308,199.56875323733925,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-17.png,231.5823080974829,230.9098337178005,222.5192556009971,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-16.png,236.58611498399256,224.30136409261397,209.7687572121118,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-15.png,242.29024871840699,232.20797282840138,220.90237006511026,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-14.png,240.22125383188524,237.33675819734222,234.91797625601131,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/9My Neighbors the Yamadas/9-18.png,239.66151741402768,228.47559736935776,224.30796443684713,Takahata,9My Neighbors the Yamadas
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-27.png,213.3050718326634,178.54826447818968,194.40275904421617,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-28.png,189.69187658180735,190.4304522108084,183.92391320529998,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-29.png,164.36111990887989,165.7663619912597,150.25755740730003,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-30.png,181.08995978552278,178.9967519362526,167.99543491212393,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-31.png,187.51622612008123,178.28739505915033,160.24842881337418,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-32.png,190.2838113941162,149.0876079925172,136.7741619579514,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-33.png,148.02704786332072,143.8922181101151,146.50702577284244,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-34.png,193.37331214779945,185.4785550123905,177.7577692728105,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-35.png,176.34407630872767,168.37435448883392,161.74482234834156,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-36.png,194.30490446587052,166.98082735133258,155.8572237144943,Takahata,10The Tale of the Princess Kaguya
